step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
3297,preference_plane_get,8800,164,0
3297,tegra_daemon_sample,29984,204,0
3297,rl_arbiter_act,55424,284,0
3297,override_layer_step,10272,217,0
3297,resource_manager_decide,12032,52,0
3297,dvfs_controller_set,1028480,717,0
3298,preference_plane_get,8672,164,0
3298,tegra_daemon_sample,30784,204,0
3298,rl_arbiter_act,58432,220,0
3298,override_layer_step,9888,217,0
3298,resource_manager_decide,12672,52,0
3298,dvfs_controller_set,1024032,717,0
3299,preference_plane_get,8544,164,0
3299,tegra_daemon_sample,29952,204,0
3299,rl_arbiter_act,53216,284,0
3299,override_layer_step,9344,217,0
3299,resource_manager_decide,12448,52,0
3299,dvfs_controller_set,1021024,717,0
3300,preference_plane_get,8192,164,0
3300,tegra_daemon_sample,28096,204,0
3300,rl_arbiter_act,54496,284,0
3300,override_layer_step,9344,217,0
3300,resource_manager_decide,12736,52,0
3300,dvfs_controller_set,1046048,717,0
3301,preference_plane_get,8416,164,0
3301,tegra_daemon_sample,28320,204,0
3301,rl_arbiter_act,54400,284,0
3301,override_layer_step,9760,217,0
3301,resource_manager_decide,12192,52,0
3301,dvfs_controller_set,1344416,789,0
3302,preference_plane_get,8512,164,0
3302,tegra_daemon_sample,29888,204,0
3302,rl_arbiter_act,54944,284,0
3302,override_layer_step,10144,217,0
3302,resource_manager_decide,12640,52,0
3302,dvfs_controller_set,1028352,717,0
3303,preference_plane_get,8736,164,0
3303,tegra_daemon_sample,29920,204,0
3303,rl_arbiter_act,54944,284,0
3303,override_layer_step,10176,217,0
3303,resource_manager_decide,12160,52,0
3303,dvfs_controller_set,1010592,717,0
3304,preference_plane_get,8128,164,0
3304,tegra_daemon_sample,28320,204,0
3304,rl_arbiter_act,54176,284,0
3304,override_layer_step,9824,217,0
3304,resource_manager_decide,11872,52,0
3304,dvfs_controller_set,1022624,717,0
3305,preference_plane_get,8640,164,0
3305,tegra_daemon_sample,28992,204,0
3305,rl_arbiter_act,54784,284,0
3305,override_layer_step,9696,217,0
3305,resource_manager_decide,12992,52,0
3305,dvfs_controller_set,1028128,583,0
3306,preference_plane_get,8512,164,0
3306,tegra_daemon_sample,31392,204,0
3306,rl_arbiter_act,55040,284,0
3306,override_layer_step,10304,217,0
3306,resource_manager_decide,12064,52,0
3306,dvfs_controller_set,1055488,717,0
3307,preference_plane_get,8448,164,0
3307,tegra_daemon_sample,29856,204,0
3307,rl_arbiter_act,54784,284,0
3307,override_layer_step,9664,217,0
3307,resource_manager_decide,12032,52,0
3307,dvfs_controller_set,1013024,717,0
3308,preference_plane_get,8512,164,0
3308,tegra_daemon_sample,29888,204,0
3308,rl_arbiter_act,54272,284,0
3308,override_layer_step,9632,217,0
3308,resource_manager_decide,11744,52,0
3308,dvfs_controller_set,1018304,721,0
3309,preference_plane_get,9440,392,0
3309,tegra_daemon_sample,32224,140,0
3309,rl_arbiter_act,56928,284,0
3309,override_layer_step,9856,217,0
3309,resource_manager_decide,12736,52,0
3309,dvfs_controller_set,1012480,717,0
3310,preference_plane_get,9184,164,0
3310,tegra_daemon_sample,28448,204,0
3310,rl_arbiter_act,54464,284,0
3310,override_layer_step,10432,217,0
3310,resource_manager_decide,12256,52,0
3310,dvfs_controller_set,1011072,717,0
3311,preference_plane_get,8160,164,0
3311,tegra_daemon_sample,28992,204,0
3311,rl_arbiter_act,54080,284,0
3311,override_layer_step,10208,217,0
3311,resource_manager_decide,12480,52,0
3311,dvfs_controller_set,1058464,717,0
3312,preference_plane_get,8960,164,0
3312,tegra_daemon_sample,29408,204,0
3312,rl_arbiter_act,53824,284,0
3312,override_layer_step,10240,217,0
3312,resource_manager_decide,12064,52,0
3312,dvfs_controller_set,1289088,1017,0
3313,preference_plane_get,9024,164,0
3313,tegra_daemon_sample,31264,140,0
3313,rl_arbiter_act,55520,284,0
3313,override_layer_step,10208,217,0
3313,resource_manager_decide,12064,52,0
3313,dvfs_controller_set,1004448,717,0
3314,preference_plane_get,8512,164,0
3314,tegra_daemon_sample,28448,204,0
3314,rl_arbiter_act,54272,284,0
3314,override_layer_step,10208,217,0
3314,resource_manager_decide,11744,52,0
3314,dvfs_controller_set,1005632,717,0
3315,preference_plane_get,8544,164,0
3315,tegra_daemon_sample,28544,204,0
3315,rl_arbiter_act,53888,284,0
3315,override_layer_step,10336,217,0
3315,resource_manager_decide,12608,52,0
3315,dvfs_controller_set,1036480,717,0
3316,preference_plane_get,8096,164,0
3316,tegra_daemon_sample,29696,204,0
3316,rl_arbiter_act,54976,284,0
3316,override_layer_step,10560,217,0
3316,resource_manager_decide,13280,52,0
3316,dvfs_controller_set,1053312,717,0
3317,preference_plane_get,9120,164,0
3317,tegra_daemon_sample,31104,204,0
3317,rl_arbiter_act,54944,284,0
3317,override_layer_step,10720,217,0
3317,resource_manager_decide,12096,52,0
3317,dvfs_controller_set,1005312,717,0
3318,preference_plane_get,8640,164,0
3318,tegra_daemon_sample,28992,204,0
3318,rl_arbiter_act,55968,284,0
3318,override_layer_step,10240,217,0
3318,resource_manager_decide,11712,52,0
3318,dvfs_controller_set,999424,717,0
3319,preference_plane_get,8320,164,0
3319,tegra_daemon_sample,28960,204,0
3319,rl_arbiter_act,53088,284,0
3319,override_layer_step,9952,217,0
3319,resource_manager_decide,12096,52,0
3319,dvfs_controller_set,1011136,717,0
3320,preference_plane_get,8576,164,0
3320,tegra_daemon_sample,30752,140,0
3320,rl_arbiter_act,55104,284,0
3320,override_layer_step,10208,217,0
3320,resource_manager_decide,13248,52,0
3320,dvfs_controller_set,1009312,717,0
3321,preference_plane_get,8288,164,0
3321,tegra_daemon_sample,28608,204,0
3321,rl_arbiter_act,54560,284,0
3321,override_layer_step,10368,217,0
3321,resource_manager_decide,12288,52,0
3321,dvfs_controller_set,1072416,717,0
3322,preference_plane_get,8800,164,0
3322,tegra_daemon_sample,29696,204,0
3322,rl_arbiter_act,53184,284,0
3322,override_layer_step,10112,217,0
3322,resource_manager_decide,12224,52,0
3322,dvfs_controller_set,1000800,717,0
3323,preference_plane_get,8576,164,0
3323,tegra_daemon_sample,28544,204,0
3323,rl_arbiter_act,53888,284,0
3323,override_layer_step,10400,217,0
3323,resource_manager_decide,12256,52,0
3323,dvfs_controller_set,1353056,885,270336
3324,preference_plane_get,9120,164,0
3324,tegra_daemon_sample,30816,204,0
3324,rl_arbiter_act,54304,284,0
3324,override_layer_step,11168,217,0
3324,resource_manager_decide,12864,52,0
3324,dvfs_controller_set,1008896,717,0
3325,preference_plane_get,8608,164,0
3325,tegra_daemon_sample,29440,204,0
3325,rl_arbiter_act,54624,284,0
3325,override_layer_step,10528,217,0
3325,resource_manager_decide,11872,52,0
3325,dvfs_controller_set,1004672,717,0
3326,preference_plane_get,8352,164,0
3326,tegra_daemon_sample,29504,204,0
3326,rl_arbiter_act,54560,284,0
3326,override_layer_step,10656,217,0
3326,resource_manager_decide,12128,52,0
3326,dvfs_controller_set,1026592,717,0
3327,preference_plane_get,8640,164,0
3327,tegra_daemon_sample,29440,204,0
3327,rl_arbiter_act,54560,284,0
3327,override_layer_step,11008,470,0
3327,resource_manager_decide,12832,52,0
3327,dvfs_controller_set,1016448,717,0
3328,preference_plane_get,9408,164,0
3328,tegra_daemon_sample,30752,204,0
3328,rl_arbiter_act,54976,284,0
3328,override_layer_step,10432,217,0
3328,resource_manager_decide,12224,52,0
3328,dvfs_controller_set,1020128,717,0
3329,preference_plane_get,8992,164,0
3329,tegra_daemon_sample,28864,204,0
3329,rl_arbiter_act,54496,284,0
3329,override_layer_step,10176,217,0
3329,resource_manager_decide,12256,52,0
3329,dvfs_controller_set,1013376,717,0
3330,preference_plane_get,8416,164,0
3330,tegra_daemon_sample,28672,204,0
3330,rl_arbiter_act,55136,284,0
3330,override_layer_step,10560,217,0
3330,resource_manager_decide,12448,52,0
3330,dvfs_controller_set,1295136,770,0
3331,preference_plane_get,9408,164,0
3331,tegra_daemon_sample,31264,140,0
3331,rl_arbiter_act,56896,284,0
3331,override_layer_step,10400,217,0
3331,resource_manager_decide,12608,52,0
3331,dvfs_controller_set,1010368,717,0
3332,preference_plane_get,8576,164,0
3332,tegra_daemon_sample,27456,204,0
3332,rl_arbiter_act,55904,284,0
3332,override_layer_step,10208,217,0
3332,resource_manager_decide,12448,52,0
3332,dvfs_controller_set,1039840,717,0
3333,preference_plane_get,8704,164,0
3333,tegra_daemon_sample,28896,204,0
3333,rl_arbiter_act,53216,284,0
3333,override_layer_step,9856,217,0
3333,resource_manager_decide,12160,52,0
3333,dvfs_controller_set,1007296,650,0
3334,preference_plane_get,8096,164,0
3334,tegra_daemon_sample,29408,204,0
3334,rl_arbiter_act,54624,284,0
3334,override_layer_step,9888,217,0
3334,resource_manager_decide,12960,52,0
3334,dvfs_controller_set,1011808,717,0
3335,preference_plane_get,7904,164,0
3335,tegra_daemon_sample,31680,204,0
3335,rl_arbiter_act,76512,284,0
3335,override_layer_step,10016,217,0
3335,resource_manager_decide,12192,52,0
3335,dvfs_controller_set,1006048,717,0
3336,preference_plane_get,8128,164,0
3336,tegra_daemon_sample,28928,204,0
3336,rl_arbiter_act,54368,284,0
3336,override_layer_step,9184,217,0
3336,resource_manager_decide,12096,52,0
3336,dvfs_controller_set,1014400,717,0
3337,preference_plane_get,8096,164,0
3337,tegra_daemon_sample,27904,204,0
3337,rl_arbiter_act,54752,284,0
3337,override_layer_step,9632,217,0
3337,resource_manager_decide,12256,52,0
3337,dvfs_controller_set,1031424,717,0
3338,preference_plane_get,8832,396,0
3338,tegra_daemon_sample,30240,140,0
3338,rl_arbiter_act,56352,284,0
3338,override_layer_step,9824,217,0
3338,resource_manager_decide,12096,52,0
3338,dvfs_controller_set,1006912,717,0
3339,preference_plane_get,8736,164,0
3339,tegra_daemon_sample,30144,204,0
3339,rl_arbiter_act,55136,284,0
3339,override_layer_step,10016,217,0
3339,resource_manager_decide,12352,52,0
3339,dvfs_controller_set,1001024,717,0
3340,preference_plane_get,8000,164,0
3340,tegra_daemon_sample,29056,204,0
3340,rl_arbiter_act,68672,284,0
3340,override_layer_step,9632,217,0
3340,resource_manager_decide,11584,52,0
3340,dvfs_controller_set,1006944,717,0
3341,preference_plane_get,8672,164,0
3341,tegra_daemon_sample,29536,204,0
3341,rl_arbiter_act,54624,284,0
3341,override_layer_step,9984,217,0
3341,resource_manager_decide,12224,52,0
3341,dvfs_controller_set,1333984,885,0
3342,preference_plane_get,8800,164,0
3342,tegra_daemon_sample,30272,204,0
3342,rl_arbiter_act,54528,284,0
3342,override_layer_step,10208,217,0
3342,resource_manager_decide,12608,52,0
3342,dvfs_controller_set,1035232,717,0
3343,preference_plane_get,8576,164,0
3343,tegra_daemon_sample,28800,204,0
3343,rl_arbiter_act,55808,284,0
3343,override_layer_step,9632,217,0
3343,resource_manager_decide,12576,52,0
3343,dvfs_controller_set,1001920,717,0
3344,preference_plane_get,8864,164,0
3344,tegra_daemon_sample,28768,204,0
3344,rl_arbiter_act,55264,284,0
3344,override_layer_step,9696,217,0
3344,resource_manager_decide,11936,52,0
3344,dvfs_controller_set,1004704,717,0
3345,preference_plane_get,8480,164,0
3345,tegra_daemon_sample,27968,204,0
3345,rl_arbiter_act,55360,284,0
3345,override_layer_step,10304,217,0
3345,resource_manager_decide,13280,52,0
3345,dvfs_controller_set,1010368,650,0
3346,preference_plane_get,8640,164,0
3346,tegra_daemon_sample,30624,204,0
3346,rl_arbiter_act,55872,284,0
3346,override_layer_step,10304,217,0
3346,resource_manager_decide,11840,52,0
3346,dvfs_controller_set,1012608,717,0
3347,preference_plane_get,8160,164,0
3347,tegra_daemon_sample,28960,204,0
3347,rl_arbiter_act,54656,284,0
3347,override_layer_step,9952,217,0
3347,resource_manager_decide,11904,52,0
3347,dvfs_controller_set,1017344,650,0
3348,preference_plane_get,8448,164,0
3348,tegra_daemon_sample,28416,204,0
3348,rl_arbiter_act,53760,284,0
3348,override_layer_step,9856,217,0
3348,resource_manager_decide,12192,52,0
3348,dvfs_controller_set,1013696,717,0
3349,preference_plane_get,9152,395,0
3349,tegra_daemon_sample,31616,140,0
3349,rl_arbiter_act,56224,284,0
3349,override_layer_step,10048,217,0
3349,resource_manager_decide,12576,52,0
3349,dvfs_controller_set,1000768,717,0
3350,preference_plane_get,8448,164,0
3350,tegra_daemon_sample,28544,204,0
3350,rl_arbiter_act,53984,284,0
3350,override_layer_step,10112,217,0
3350,resource_manager_decide,12128,52,0
3350,dvfs_controller_set,1012832,717,0
3351,preference_plane_get,8640,164,0
3351,tegra_daemon_sample,28416,204,0
3351,rl_arbiter_act,54624,284,0
3351,override_layer_step,10144,217,0
3351,resource_manager_decide,12000,52,0
3351,dvfs_controller_set,1002976,717,0
3352,preference_plane_get,8512,164,0
3352,tegra_daemon_sample,28544,204,0
3352,rl_arbiter_act,54816,284,0
3352,override_layer_step,10432,217,0
3352,resource_manager_decide,12480,52,0
3352,dvfs_controller_set,1306976,951,0
3353,preference_plane_get,9024,164,0
3353,tegra_daemon_sample,30912,140,0
3353,rl_arbiter_act,54976,284,0
3353,override_layer_step,10080,217,0
3353,resource_manager_decide,12992,52,0
3353,dvfs_controller_set,997440,717,0
3354,preference_plane_get,8320,164,0
3354,tegra_daemon_sample,29216,204,0
3354,rl_arbiter_act,53984,284,0
3354,override_layer_step,10144,217,0
3354,resource_manager_decide,12256,52,0
3354,dvfs_controller_set,1004480,717,0
3355,preference_plane_get,8384,164,0
3355,tegra_daemon_sample,28288,204,0
3355,rl_arbiter_act,57792,284,0
3355,override_layer_step,9824,217,0
3355,resource_manager_decide,12384,52,0
3355,dvfs_controller_set,1017504,717,0
3356,preference_plane_get,8160,164,0
3356,tegra_daemon_sample,28544,204,0
3356,rl_arbiter_act,55808,284,0
3356,override_layer_step,12000,705,0
3356,resource_manager_decide,12640,52,0
3356,dvfs_controller_set,1014240,653,0
3357,preference_plane_get,8288,164,0
3357,tegra_daemon_sample,30272,204,0
3357,rl_arbiter_act,55936,284,0
3357,override_layer_step,9760,217,0
3357,resource_manager_decide,11904,52,0
3357,dvfs_controller_set,1017856,717,0
3358,preference_plane_get,8608,164,0
3358,tegra_daemon_sample,28832,204,0
3358,rl_arbiter_act,55744,284,0
3358,override_layer_step,10112,217,0
3358,resource_manager_decide,12064,52,0
3358,dvfs_controller_set,996736,717,0
3359,preference_plane_get,8736,164,0
3359,tegra_daemon_sample,28864,204,0
3359,rl_arbiter_act,54848,284,0
3359,override_layer_step,10176,217,0
3359,resource_manager_decide,11392,52,0
3359,dvfs_controller_set,1013184,717,0
3360,preference_plane_get,10144,372,0
3360,tegra_daemon_sample,32064,140,0
3360,rl_arbiter_act,57696,284,0
3360,override_layer_step,11008,217,0
3360,resource_manager_decide,12768,52,0
3360,dvfs_controller_set,1025568,583,0
3361,preference_plane_get,9376,164,0
3361,tegra_daemon_sample,29632,204,0
3361,rl_arbiter_act,55552,284,0
3361,override_layer_step,10368,284,0
3361,resource_manager_decide,12064,52,0
3361,dvfs_controller_set,1002944,583,0
3362,preference_plane_get,8608,164,0
3362,tegra_daemon_sample,29856,204,0
3362,rl_arbiter_act,54624,284,0
3362,override_layer_step,10208,284,0
3362,resource_manager_decide,12480,52,0
3362,dvfs_controller_set,1009344,516,0
3363,preference_plane_get,8544,164,0
3363,tegra_daemon_sample,29152,204,0
3363,rl_arbiter_act,53920,284,0
3363,override_layer_step,10496,217,0
3363,resource_manager_decide,13600,52,0
3363,dvfs_controller_set,1037632,421,0
3364,preference_plane_get,8512,164,0
3364,tegra_daemon_sample,31008,204,0
3364,rl_arbiter_act,55264,284,0
3364,override_layer_step,10752,217,0
3364,resource_manager_decide,12640,52,0
3364,dvfs_controller_set,1022976,717,0
3365,preference_plane_get,8512,164,0
3365,tegra_daemon_sample,29056,204,0
3365,rl_arbiter_act,54464,284,0
3365,override_layer_step,10368,217,0
3365,resource_manager_decide,12064,52,0
3365,dvfs_controller_set,1016736,717,0
3366,preference_plane_get,8736,164,0
3366,tegra_daemon_sample,29056,204,0
3366,rl_arbiter_act,56288,284,0
3366,override_layer_step,9728,217,0
3366,resource_manager_decide,11776,52,0
3366,dvfs_controller_set,1003520,717,0
3367,preference_plane_get,8576,164,0
3367,tegra_daemon_sample,31904,438,0
3367,rl_arbiter_act,56768,284,0
3367,override_layer_step,10272,217,0
3367,resource_manager_decide,12736,52,0
3367,dvfs_controller_set,1002880,717,0
3368,preference_plane_get,8128,164,0
3368,tegra_daemon_sample,29536,204,0
3368,rl_arbiter_act,54400,284,0
3368,override_layer_step,10592,217,0
3368,resource_manager_decide,12192,52,0
3368,dvfs_controller_set,1045920,717,0
3369,preference_plane_get,8320,164,0
3369,tegra_daemon_sample,28384,204,0
3369,rl_arbiter_act,53984,284,0
3369,override_layer_step,10592,217,0
3369,resource_manager_decide,11936,52,0
3369,dvfs_controller_set,1009856,717,0
3370,preference_plane_get,8448,164,0
3370,tegra_daemon_sample,28544,204,0
3370,rl_arbiter_act,54944,284,0
3370,override_layer_step,10464,217,0
3370,resource_manager_decide,12160,52,0
3370,dvfs_controller_set,1324224,884,0
3371,preference_plane_get,8512,164,0
3371,tegra_daemon_sample,30656,140,0
3371,rl_arbiter_act,57120,284,0
3371,override_layer_step,10496,217,0
3371,resource_manager_decide,12832,52,0
3371,dvfs_controller_set,996928,717,0
3372,preference_plane_get,8320,164,0
3372,tegra_daemon_sample,28896,204,0
3372,rl_arbiter_act,55104,284,0
3372,override_layer_step,10080,217,0
3372,resource_manager_decide,12512,52,0
3372,dvfs_controller_set,1010784,717,0
3373,preference_plane_get,8544,164,0
3373,tegra_daemon_sample,29216,204,0
3373,rl_arbiter_act,55360,284,0
3373,override_layer_step,9984,217,0
3373,resource_manager_decide,12320,52,0
3373,dvfs_controller_set,1090336,717,0
3374,preference_plane_get,8512,164,0
3374,tegra_daemon_sample,28288,204,0
