step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
4462,dvfs_controller_set,20704,379,0
4463,replay_buffer_add,224960,326,0
4463,lag_feature_extract,84384,820,0
4463,preference_plane_get,8384,156,0
4463,tegra_daemon_sample,26176,140,0
4463,rl_arbiter_act,9728,52,0
4463,override_layer_step,7584,116,0
4463,resource_manager_decide,11552,116,0
4463,dvfs_controller_set,20928,379,0
4464,replay_buffer_add,230208,326,0
4464,lag_feature_extract,84768,820,0
4464,preference_plane_get,8544,156,0
4464,tegra_daemon_sample,26240,140,0
4464,rl_arbiter_act,10400,356,0
4464,override_layer_step,7680,52,0
4464,resource_manager_decide,12032,116,0
4464,dvfs_controller_set,21120,379,0
4465,replay_buffer_add,209152,326,0
4465,lag_feature_extract,92704,820,0
4465,preference_plane_get,8448,156,0
4465,tegra_daemon_sample,63840,140,0
4465,rl_arbiter_act,9728,52,0
4465,override_layer_step,7360,116,0
4465,resource_manager_decide,12000,116,0
4465,dvfs_controller_set,20512,379,0
4466,replay_buffer_add,219808,326,0
4466,lag_feature_extract,83392,820,0
4466,preference_plane_get,7936,156,0
4466,tegra_daemon_sample,26080,140,0
4466,rl_arbiter_act,9504,52,0
4466,override_layer_step,7168,116,0
4466,resource_manager_decide,11360,116,0
4466,dvfs_controller_set,20480,379,0
4467,replay_buffer_add,236640,326,0
4467,lag_feature_extract,82624,820,0
4467,preference_plane_get,8352,156,0
4467,tegra_daemon_sample,26592,140,0
4467,rl_arbiter_act,9600,52,0
4467,override_layer_step,7360,116,0
4467,resource_manager_decide,11744,116,0
4467,dvfs_controller_set,20416,379,0
4468,replay_buffer_add,230912,326,0
4468,lag_feature_extract,82720,820,0
4468,preference_plane_get,8320,156,0
4468,tegra_daemon_sample,26240,140,0
4468,rl_arbiter_act,10176,52,0
4468,override_layer_step,7424,116,0
4468,resource_manager_decide,11296,116,0
4468,dvfs_controller_set,20288,379,0
4469,replay_buffer_add,231424,326,0
4469,lag_feature_extract,89920,692,0
4469,preference_plane_get,8864,156,0
4469,tegra_daemon_sample,26208,140,0
4469,rl_arbiter_act,10688,52,0
4469,override_layer_step,7296,116,0
4469,resource_manager_decide,11200,116,0
4469,dvfs_controller_set,20448,379,0
4470,replay_buffer_add,228000,326,0
4470,lag_feature_extract,82912,820,0
4470,preference_plane_get,8448,156,0
4470,tegra_daemon_sample,25856,140,0
4470,rl_arbiter_act,9696,52,0
4470,override_layer_step,7552,116,0
4470,resource_manager_decide,11424,116,0
4470,dvfs_controller_set,20160,379,0
4471,replay_buffer_add,225376,326,0
4471,lag_feature_extract,81824,820,0
4471,preference_plane_get,8672,156,0
4471,tegra_daemon_sample,25600,140,0
4471,rl_arbiter_act,9728,52,0
4471,override_layer_step,7008,116,0
4471,resource_manager_decide,11296,116,0
4471,dvfs_controller_set,20576,379,0
4472,replay_buffer_add,232032,326,0
4472,lag_feature_extract,83296,820,0
4472,preference_plane_get,8416,156,0
4472,tegra_daemon_sample,25600,140,0
4472,rl_arbiter_act,9984,52,0
4472,override_layer_step,7104,116,0
4472,resource_manager_decide,11296,116,0
4472,dvfs_controller_set,20672,379,0
4473,replay_buffer_add,229056,326,0
4473,lag_feature_extract,83488,820,0
4473,preference_plane_get,8384,156,0
4473,tegra_daemon_sample,26496,140,0
4473,rl_arbiter_act,10048,52,0
4473,override_layer_step,7392,116,0
4473,resource_manager_decide,12256,644,0
4473,dvfs_controller_set,21248,147,0
4474,replay_buffer_add,232608,262,0
4474,lag_feature_extract,84992,820,0
4474,preference_plane_get,8096,156,0
4474,tegra_daemon_sample,25856,140,0
4474,rl_arbiter_act,10368,52,0
4474,override_layer_step,7424,116,0
4474,resource_manager_decide,11424,116,0
4474,dvfs_controller_set,20768,379,0
4475,replay_buffer_add,213152,326,0
4475,lag_feature_extract,82624,820,0
4475,preference_plane_get,7936,156,0
4475,tegra_daemon_sample,25824,140,0
4475,rl_arbiter_act,9888,52,0
4475,override_layer_step,7456,116,0
4475,resource_manager_decide,10720,116,0
4475,dvfs_controller_set,20448,379,0
4476,replay_buffer_add,225760,326,0
4476,lag_feature_extract,85600,820,0
4476,preference_plane_get,8320,156,0
4476,tegra_daemon_sample,40000,140,0
4476,rl_arbiter_act,10112,52,0
4476,override_layer_step,7200,116,0
4476,resource_manager_decide,11040,116,0
4476,dvfs_controller_set,20704,379,0
4477,replay_buffer_add,221792,326,0
4477,lag_feature_extract,82880,820,0
4477,preference_plane_get,8288,156,0
4477,tegra_daemon_sample,25504,140,0
4477,rl_arbiter_act,9984,52,0
4477,override_layer_step,6656,116,0
4477,resource_manager_decide,11520,116,0
4477,dvfs_controller_set,21952,379,0
4478,replay_buffer_add,310496,326,0
4478,lag_feature_extract,85600,820,0
4478,preference_plane_get,8576,380,0
4478,tegra_daemon_sample,27680,140,0
4478,rl_arbiter_act,10560,52,0
4478,override_layer_step,7456,116,0
4478,resource_manager_decide,11744,116,0
4478,dvfs_controller_set,21184,379,0
4479,replay_buffer_add,238336,326,0
4479,lag_feature_extract,85248,820,0
4479,preference_plane_get,8224,156,0
4479,tegra_daemon_sample,26528,140,0
4479,rl_arbiter_act,9984,52,0
4479,override_layer_step,7264,116,0
4479,resource_manager_decide,11392,116,0
4479,dvfs_controller_set,20864,379,0
4480,replay_buffer_add,224768,326,0
4480,lag_feature_extract,83488,820,0
4480,preference_plane_get,8352,156,0
4480,tegra_daemon_sample,25824,140,0
4480,rl_arbiter_act,9344,52,0
4480,override_layer_step,7360,116,0
4480,resource_manager_decide,11392,116,0
4480,dvfs_controller_set,20672,379,0
4481,replay_buffer_add,230752,326,0
4481,lag_feature_extract,85504,820,0
4481,preference_plane_get,8352,156,0
4481,tegra_daemon_sample,25664,140,0
4481,rl_arbiter_act,10112,52,0
4481,override_layer_step,7424,116,0
4481,resource_manager_decide,11520,116,0
4481,dvfs_controller_set,20384,379,0
4482,replay_buffer_add,222912,326,0
4482,lag_feature_extract,83424,820,0
4482,preference_plane_get,8576,156,0
4482,tegra_daemon_sample,25568,140,0
4482,rl_arbiter_act,10112,52,0
4482,override_layer_step,7232,116,0
4482,resource_manager_decide,11136,116,0
4482,dvfs_controller_set,20992,379,0
4483,replay_buffer_add,230944,607,0
4483,lag_feature_extract,89152,756,0
4483,preference_plane_get,8384,156,0
4483,tegra_daemon_sample,26208,140,0
4483,rl_arbiter_act,10784,52,0
4483,override_layer_step,7424,116,0
4483,resource_manager_decide,11712,116,0
4483,dvfs_controller_set,20960,379,0
4484,replay_buffer_add,230816,326,0
4484,lag_feature_extract,90560,820,0
4484,preference_plane_get,8768,156,0
4484,tegra_daemon_sample,25664,140,0
4484,rl_arbiter_act,10240,52,0
4484,override_layer_step,7072,116,0
4484,resource_manager_decide,11616,116,0
4484,dvfs_controller_set,20288,379,0
4485,replay_buffer_add,232672,326,0
4485,lag_feature_extract,90816,820,0
4485,preference_plane_get,8064,156,0
4485,tegra_daemon_sample,25600,140,0
4485,rl_arbiter_act,9728,52,0
4485,override_layer_step,7104,116,0
4485,resource_manager_decide,11744,116,0
4485,dvfs_controller_set,20736,379,0
4486,replay_buffer_add,224320,326,0
4486,lag_feature_extract,83712,820,0
4486,preference_plane_get,8512,156,0
4486,tegra_daemon_sample,25760,140,0
4486,rl_arbiter_act,9920,52,0
4486,override_layer_step,6944,116,0
4486,resource_manager_decide,11776,116,0
4486,dvfs_controller_set,20640,379,0
4487,replay_buffer_add,228576,326,0
4487,lag_feature_extract,93504,820,0
4487,preference_plane_get,9056,371,0
4487,tegra_daemon_sample,27360,140,0
4487,rl_arbiter_act,10560,52,0
4487,override_layer_step,7264,116,0
4487,resource_manager_decide,12096,116,0
4487,dvfs_controller_set,21376,379,0
4488,replay_buffer_add,229088,326,0
4488,lag_feature_extract,92480,820,0
4488,preference_plane_get,8512,156,0
4488,tegra_daemon_sample,25984,140,0
4488,rl_arbiter_act,11072,52,0
4488,override_layer_step,7168,116,0
4488,resource_manager_decide,28384,116,0
4488,dvfs_controller_set,21472,379,0
4489,replay_buffer_add,235904,326,0
4489,lag_feature_extract,84352,820,0
4489,preference_plane_get,8320,156,0
4489,tegra_daemon_sample,25280,140,0
4489,rl_arbiter_act,9792,52,0
4489,override_layer_step,7232,116,0
4489,resource_manager_decide,11328,116,0
4489,dvfs_controller_set,20576,379,0
4490,replay_buffer_add,226592,326,0
4490,lag_feature_extract,91840,820,0
4490,preference_plane_get,8672,156,0
4490,tegra_daemon_sample,25856,140,0
4490,rl_arbiter_act,9600,52,0
4490,override_layer_step,7520,116,0
4490,resource_manager_decide,11776,116,0
4490,dvfs_controller_set,20384,379,0
4491,replay_buffer_add,217088,326,0
4491,lag_feature_extract,85760,820,0
4491,preference_plane_get,8608,156,0
4491,tegra_daemon_sample,26336,140,0
4491,rl_arbiter_act,9920,52,0
4491,override_layer_step,7584,116,0
4491,resource_manager_decide,11264,116,0
4491,dvfs_controller_set,20576,379,0
4492,replay_buffer_add,240416,198,0
4492,lag_feature_extract,87360,820,0
4492,preference_plane_get,8384,156,0
4492,tegra_daemon_sample,26080,140,0
4492,rl_arbiter_act,10368,52,0
4492,override_layer_step,7296,116,0
4492,resource_manager_decide,11680,116,0
4492,dvfs_controller_set,20864,379,0
4493,replay_buffer_add,228704,326,0
4493,lag_feature_extract,97120,820,0
4493,preference_plane_get,8480,156,0
4493,tegra_daemon_sample,26944,140,0
4493,rl_arbiter_act,9792,52,0
4493,override_layer_step,7008,116,0
4493,resource_manager_decide,11200,116,0
4493,dvfs_controller_set,20416,379,0
4494,replay_buffer_add,227264,326,0
4494,lag_feature_extract,83264,820,0
4494,preference_plane_get,8192,156,0
4494,tegra_daemon_sample,25600,140,0
4494,rl_arbiter_act,10368,52,0
4494,override_layer_step,7424,116,0
4494,resource_manager_decide,11264,116,0
4494,dvfs_controller_set,20160,379,0
4495,replay_buffer_add,238912,326,0
4495,lag_feature_extract,87104,820,0
4495,preference_plane_get,8544,156,0
4495,tegra_daemon_sample,25856,140,0
4495,rl_arbiter_act,10048,52,0
4495,override_layer_step,7264,116,0
4495,resource_manager_decide,11968,116,0
4495,dvfs_controller_set,20576,379,0
4496,replay_buffer_add,226304,326,0
4496,lag_feature_extract,82912,820,0
4496,preference_plane_get,8320,156,0
4496,tegra_daemon_sample,26400,140,0
4496,rl_arbiter_act,10688,52,0
4496,override_layer_step,8032,116,0
4496,resource_manager_decide,12384,116,0
4496,dvfs_controller_set,21600,379,0
4497,replay_buffer_add,234016,326,0
4497,lag_feature_extract,86912,820,0
4497,preference_plane_get,8480,156,0
4497,tegra_daemon_sample,26592,140,0
4497,rl_arbiter_act,10048,52,0
4497,override_layer_step,7264,116,0
4497,resource_manager_decide,11200,116,0
4497,dvfs_controller_set,20160,379,0
4498,replay_buffer_add,245248,326,0
4498,lag_feature_extract,83424,820,0
4498,preference_plane_get,8448,156,0
4498,tegra_daemon_sample,26144,140,0
4498,rl_arbiter_act,9920,52,0
4498,override_layer_step,7296,116,0
4498,resource_manager_decide,11488,116,0
4498,dvfs_controller_set,20544,379,0
4499,replay_buffer_add,223200,326,0
4499,lag_feature_extract,83392,820,0
4499,preference_plane_get,8224,156,0
4499,tegra_daemon_sample,25888,140,0
4499,rl_arbiter_act,10336,52,0
4499,override_layer_step,7104,116,0
4499,resource_manager_decide,11616,116,0
4499,dvfs_controller_set,20928,379,0
4500,replay_buffer_add,227584,326,0
4500,lag_feature_extract,83456,820,0
4500,preference_plane_get,8512,156,0
4500,tegra_daemon_sample,26464,140,0
4500,rl_arbiter_act,9856,52,0
4500,override_layer_step,7040,116,0
4500,resource_manager_decide,11520,116,0
4500,dvfs_controller_set,20832,379,0
4501,replay_buffer_add,452800,520,0
4501,lag_feature_extract,88416,820,0
4501,preference_plane_get,8320,156,0
4501,tegra_daemon_sample,26400,140,0
4501,rl_arbiter_act,9728,52,0
4501,override_layer_step,6944,116,0
4501,resource_manager_decide,11904,116,0
4501,dvfs_controller_set,20736,379,0
4502,replay_buffer_add,227360,326,0
4502,lag_feature_extract,85984,820,0
4502,preference_plane_get,7936,156,0
4502,tegra_daemon_sample,26048,140,0
4502,rl_arbiter_act,9632,52,0
4502,override_layer_step,6944,116,0
4502,resource_manager_decide,11232,116,0
4502,dvfs_controller_set,20384,379,0
4503,replay_buffer_add,214688,326,0
4503,lag_feature_extract,84192,820,0
4503,preference_plane_get,8512,156,0
4503,tegra_daemon_sample,25632,140,0
4503,rl_arbiter_act,9984,52,0
4503,override_layer_step,7168,116,0
4503,resource_manager_decide,11200,116,0
4503,dvfs_controller_set,19936,379,0
4504,replay_buffer_add,228480,326,0
4504,lag_feature_extract,83008,820,0
4504,preference_plane_get,8736,156,0
4504,tegra_daemon_sample,25952,140,0
4504,rl_arbiter_act,9248,52,0
4504,override_layer_step,7200,116,0
4504,resource_manager_decide,11232,116,0
4504,dvfs_controller_set,20608,379,0
4505,replay_buffer_add,221728,326,0
4505,lag_feature_extract,86784,820,0
4505,preference_plane_get,8608,156,0
4505,tegra_daemon_sample,25408,140,0
4505,rl_arbiter_act,9696,52,0
4505,override_layer_step,7776,416,0
4505,resource_manager_decide,12320,52,0
4505,dvfs_controller_set,73984,379,0
4506,replay_buffer_add,228416,326,0
4506,lag_feature_extract,86240,820,0
4506,preference_plane_get,8480,156,0
4506,tegra_daemon_sample,25888,140,0
4506,rl_arbiter_act,10112,52,0
4506,override_layer_step,7200,116,0
4506,resource_manager_decide,11840,116,0
4506,dvfs_controller_set,20992,379,0
4507,replay_buffer_add,210976,326,0
4507,lag_feature_extract,83520,820,0
4507,preference_plane_get,8480,156,0
4507,tegra_daemon_sample,26304,140,0
4507,rl_arbiter_act,9376,52,0
4507,override_layer_step,7136,116,0
4507,resource_manager_decide,11456,116,0
4507,dvfs_controller_set,20800,379,0
4508,replay_buffer_add,234720,326,0
4508,lag_feature_extract,90368,820,0
4508,preference_plane_get,8288,156,0
4508,tegra_daemon_sample,25728,140,0
4508,rl_arbiter_act,9952,52,0
4508,override_layer_step,7232,116,0
4508,resource_manager_decide,11520,116,0
4508,dvfs_controller_set,19936,379,0
4509,replay_buffer_add,237632,326,0
4509,lag_feature_extract,83776,820,0
4509,preference_plane_get,8448,156,0
4509,tegra_daemon_sample,26080,140,0
4509,rl_arbiter_act,9600,52,0
4509,override_layer_step,7232,116,0
4509,resource_manager_decide,11744,116,0
4509,dvfs_controller_set,20224,379,0
4510,replay_buffer_add,230112,326,0
4510,lag_feature_extract,89152,1040,0
4510,preference_plane_get,8608,156,0
4510,tegra_daemon_sample,27072,140,0
4510,rl_arbiter_act,10720,52,0
4510,override_layer_step,7584,116,0
4510,resource_manager_decide,11232,116,0
4510,dvfs_controller_set,20896,379,0
4511,replay_buffer_add,242496,326,0
4511,lag_feature_extract,92256,820,0
4511,preference_plane_get,8000,156,0
4511,tegra_daemon_sample,25600,140,0
4511,rl_arbiter_act,9888,52,0
4511,override_layer_step,7392,116,0
4511,resource_manager_decide,11424,116,0
4511,dvfs_controller_set,20416,379,0
4512,replay_buffer_add,229600,326,0
4512,lag_feature_extract,85344,820,0
4512,preference_plane_get,8128,156,0
4512,tegra_daemon_sample,25888,140,0
4512,rl_arbiter_act,10144,52,0
4512,override_layer_step,7424,116,0
4512,resource_manager_decide,11392,116,0
4512,dvfs_controller_set,20448,379,0
4513,replay_buffer_add,221888,326,0
4513,lag_feature_extract,84416,820,0
4513,preference_plane_get,8256,156,0
4513,tegra_daemon_sample,26080,140,0
4513,rl_arbiter_act,10592,52,0
4513,override_layer_step,7360,116,0
4513,resource_manager_decide,11552,116,0
4513,dvfs_controller_set,20640,379,0
4514,replay_buffer_add,226016,326,0
4514,lag_feature_extract,84352,820,0
4514,preference_plane_get,8384,156,0
4514,tegra_daemon_sample,25856,140,0
4514,rl_arbiter_act,10144,52,0
4514,override_layer_step,7264,116,0
4514,resource_manager_decide,11232,116,0
4514,dvfs_controller_set,22304,315,0
4515,replay_buffer_add,224416,326,0
4515,lag_feature_extract,84576,820,0
4515,preference_plane_get,8480,156,0
4515,tegra_daemon_sample,26304,140,0
4515,rl_arbiter_act,10560,52,0
4515,override_layer_step,7744,116,0
4515,resource_manager_decide,11392,116,0
4515,dvfs_controller_set,21152,379,0
4516,replay_buffer_add,223136,326,0
4516,lag_feature_extract,84704,820,0
4516,preference_plane_get,8480,156,0
4516,tegra_daemon_sample,26592,140,0
4516,rl_arbiter_act,10368,52,0
4516,override_layer_step,7296,116,0
4516,resource_manager_decide,11072,116,0
4516,dvfs_controller_set,21728,379,0
4517,replay_buffer_add,231072,326,0
4517,lag_feature_extract,89888,820,0
4517,preference_plane_get,8448,156,0
4517,tegra_daemon_sample,25792,140,0
4517,rl_arbiter_act,9632,52,0
4517,override_layer_step,7328,116,0
4517,resource_manager_decide,11136,116,0
4517,dvfs_controller_set,20736,379,0
4518,replay_buffer_add,224064,326,0
4518,lag_feature_extract,85152,820,0
4518,preference_plane_get,8256,156,0
4518,tegra_daemon_sample,25888,140,0
4518,rl_arbiter_act,10240,52,0
4518,override_layer_step,7616,116,0
4518,resource_manager_decide,11744,116,0
4518,dvfs_controller_set,20640,379,0
4519,replay_buffer_add,233088,326,0
4519,lag_feature_extract,85920,820,0
4519,preference_plane_get,9184,366,0
4519,tegra_daemon_sample,27680,140,0
4519,rl_arbiter_act,10336,52,0
4519,override_layer_step,7488,116,0
4519,resource_manager_decide,11520,116,0
4519,dvfs_controller_set,21120,379,0
4520,replay_buffer_add,234464,326,0
4520,lag_feature_extract,91040,820,0
4520,preference_plane_get,8256,156,0
4520,tegra_daemon_sample,25760,140,0
4520,rl_arbiter_act,9760,52,0
4520,override_layer_step,7104,116,0
4520,resource_manager_decide,11328,116,0
4520,dvfs_controller_set,20928,379,0
4521,replay_buffer_add,219616,326,0
4521,lag_feature_extract,82208,820,0
4521,preference_plane_get,8160,156,0
4521,tegra_daemon_sample,27072,140,0
4521,rl_arbiter_act,10176,52,0
4521,override_layer_step,7616,116,0
4521,resource_manager_decide,11424,116,0
4521,dvfs_controller_set,20800,379,0
4522,replay_buffer_add,231040,326,0
4522,lag_feature_extract,85664,820,0
4522,preference_plane_get,8544,156,0
4522,tegra_daemon_sample,26112,140,0
4522,rl_arbiter_act,10592,52,0
4522,override_layer_step,7584,116,0
4522,resource_manager_decide,11872,116,0
4522,dvfs_controller_set,21280,379,0
4523,replay_buffer_add,239168,326,0
4523,lag_feature_extract,85376,820,0
4523,preference_plane_get,8384,156,0
4523,tegra_daemon_sample,26080,140,0
4523,rl_arbiter_act,10336,52,0
4523,override_layer_step,7360,116,0
4523,resource_manager_decide,11744,116,0
4523,dvfs_controller_set,21952,315,0
4524,replay_buffer_add,234944,326,0
4524,lag_feature_extract,84448,820,0
4524,preference_plane_get,8128,156,0
4524,tegra_daemon_sample,26528,140,0
4524,rl_arbiter_act,9984,52,0
4524,override_layer_step,6944,116,0
4524,resource_manager_decide,11712,116,0
4524,dvfs_controller_set,20576,379,0
4525,replay_buffer_add,226624,326,0
4525,lag_feature_extract,83936,820,0
4525,preference_plane_get,8608,156,0
4525,tegra_daemon_sample,25920,140,0
4525,rl_arbiter_act,10240,52,0
4525,override_layer_step,7264,116,0
4525,resource_manager_decide,11456,116,0
4525,dvfs_controller_set,20704,379,0
4526,replay_buffer_add,228032,326,0
4526,lag_feature_extract,85728,820,0
4526,preference_plane_get,8288,156,0
4526,tegra_daemon_sample,25472,140,0
4526,rl_arbiter_act,10048,52,0
4526,override_layer_step,7200,116,0
4526,resource_manager_decide,10912,116,0
4526,dvfs_controller_set,20832,379,0
4527,replay_buffer_add,229504,326,0
4527,lag_feature_extract,82592,820,0
4527,preference_plane_get,8320,156,0
4527,tegra_daemon_sample,25888,140,0
4527,rl_arbiter_act,34944,52,0
4527,override_layer_step,7360,116,0
4527,resource_manager_decide,11712,116,0
4527,dvfs_controller_set,20704,379,0
4528,replay_buffer_add,231808,326,0
4528,lag_feature_extract,85312,820,0
4528,preference_plane_get,8864,370,0
4528,tegra_daemon_sample,27744,140,0
4528,rl_arbiter_act,11296,52,0
4528,override_layer_step,7744,116,0
4528,resource_manager_decide,11520,116,0
4528,dvfs_controller_set,20704,379,0
4529,replay_buffer_add,252416,326,0
4529,lag_feature_extract,86528,820,0
4529,preference_plane_get,8544,156,0
4529,tegra_daemon_sample,26240,140,0
4529,rl_arbiter_act,10688,52,0
4529,override_layer_step,7520,116,0
4529,resource_manager_decide,11264,116,0
4529,dvfs_controller_set,20640,379,0
4530,replay_buffer_add,237440,326,0
4530,lag_feature_extract,84800,820,0
4530,preference_plane_get,7904,156,0
4530,tegra_daemon_sample,26720,140,0
4530,rl_arbiter_act,10048,52,0
4530,override_layer_step,7136,116,0
4530,resource_manager_decide,11424,116,0
4530,dvfs_controller_set,20896,379,0
4531,replay_buffer_add,222944,326,0
4531,lag_feature_extract,91520,820,0
4531,preference_plane_get,8608,156,0
4531,tegra_daemon_sample,26464,140,0
4531,rl_arbiter_act,9856,52,0
4531,override_layer_step,7232,116,0
4531,resource_manager_decide,11392,116,0
4531,dvfs_controller_set,20352,379,0
4532,replay_buffer_add,225088,326,0
4532,lag_feature_extract,101120,820,0
4532,preference_plane_get,8480,156,0
4532,tegra_daemon_sample,25952,140,0
4532,rl_arbiter_act,10144,52,0
4532,override_layer_step,7584,116,0
4532,resource_manager_decide,11296,116,0
4532,dvfs_controller_set,20960,379,0
4533,replay_buffer_add,228320,198,0
4533,lag_feature_extract,87136,820,0
4533,preference_plane_get,8288,156,0
4533,tegra_daemon_sample,26912,140,0
4533,rl_arbiter_act,10624,52,0
4533,override_layer_step,7136,116,0
4533,resource_manager_decide,11488,116,0
4533,dvfs_controller_set,21280,379,0
4534,replay_buffer_add,224544,326,0
4534,lag_feature_extract,93120,820,0
4534,preference_plane_get,8704,156,0
4534,tegra_daemon_sample,26432,140,0
4534,rl_arbiter_act,10048,52,0
4534,override_layer_step,7168,116,0
4534,resource_manager_decide,11168,116,0
4534,dvfs_controller_set,20544,379,0
4535,replay_buffer_add,222016,326,0
4535,lag_feature_extract,83872,820,0
4535,preference_plane_get,8032,156,0
4535,tegra_daemon_sample,26048,140,0
4535,rl_arbiter_act,10240,52,0
4535,override_layer_step,7424,116,0
4535,resource_manager_decide,11232,116,0
4535,dvfs_controller_set,20128,379,0
4536,replay_buffer_add,225696,326,0
4536,lag_feature_extract,83488,820,0
4536,preference_plane_get,8384,156,0
4536,tegra_daemon_sample,25952,140,0
4536,rl_arbiter_act,9952,52,0
4536,override_layer_step,7008,116,0
4536,resource_manager_decide,11456,116,0
4536,dvfs_controller_set,20736,379,0
4537,replay_buffer_add,231744,326,0
4537,lag_feature_extract,86048,820,0
4537,preference_plane_get,8928,156,0
4537,tegra_daemon_sample,28928,360,0
4537,rl_arbiter_act,11168,52,0
4537,override_layer_step,7872,116,0
4537,resource_manager_decide,11680,116,0
4537,dvfs_controller_set,20960,379,0
4538,replay_buffer_add,221760,326,0
4538,lag_feature_extract,86144,820,0
4538,preference_plane_get,8960,156,0
4538,tegra_daemon_sample,26080,140,0
4538,rl_arbiter_act,10048,52,0
4538,override_layer_step,7328,116,0
4538,resource_manager_decide,11232,116,0
4538,dvfs_controller_set,20640,379,0
4539,replay_buffer_add,231840,326,0
4539,lag_feature_extract,87488,820,0
4539,preference_plane_get,8416,156,0
4539,tegra_daemon_sample,25792,140,0
4539,rl_arbiter_act,9952,52,0
4539,override_layer_step,7328,116,0
4539,resource_manager_decide,11456,116,0
4539,dvfs_controller_set,20032,379,0
4540,replay_buffer_add,222848,326,0
4540,lag_feature_extract,85344,820,0
4540,preference_plane_get,8256,156,0
4540,tegra_daemon_sample,26528,140,0
4540,rl_arbiter_act,10368,52,0
4540,override_layer_step,7424,116,0
4540,resource_manager_decide,11296,116,0
4540,dvfs_controller_set,20544,379,0
4541,replay_buffer_add,221280,326,0
4541,lag_feature_extract,84288,820,0
4541,preference_plane_get,8416,156,0
4541,tegra_daemon_sample,25920,140,0
4541,rl_arbiter_act,10912,52,0
4541,override_layer_step,7680,116,0
4541,resource_manager_decide,11328,116,0
4541,dvfs_controller_set,20160,379,0
4542,replay_buffer_add,235616,838,0
4542,lag_feature_extract,89504,692,0
4542,preference_plane_get,8768,156,0
4542,tegra_daemon_sample,26464,140,0
4542,rl_arbiter_act,10656,52,0
4542,override_layer_step,7488,116,0
4542,resource_manager_decide,11744,116,0
4542,dvfs_controller_set,20704,379,0
4543,replay_buffer_add,223328,326,0
4543,lag_feature_extract,85760,820,0
4543,preference_plane_get,8608,156,0
4543,tegra_daemon_sample,25984,140,0
4543,rl_arbiter_act,10016,52,0
4543,override_layer_step,7264,116,0
4543,resource_manager_decide,11424,116,0
4543,dvfs_controller_set,20832,379,0
4544,replay_buffer_add,226464,326,0
4544,lag_feature_extract,84160,820,0
4544,preference_plane_get,8224,156,0
4544,tegra_daemon_sample,26656,140,0
4544,rl_arbiter_act,11488,52,0
4544,override_layer_step,7456,116,0
4544,resource_manager_decide,11648,116,0
4544,dvfs_controller_set,21088,379,0
4545,replay_buffer_add,229088,326,0
4545,lag_feature_extract,86272,820,0
4545,preference_plane_get,8096,156,0
4545,tegra_daemon_sample,25920,140,0
4545,rl_arbiter_act,9824,52,0
4545,override_layer_step,7200,116,0
4545,resource_manager_decide,11104,116,0
4545,dvfs_controller_set,20416,379,0
4546,replay_buffer_add,224224,326,0
4546,lag_feature_extract,87040,820,0
4546,preference_plane_get,8224,156,0
4546,tegra_daemon_sample,26016,140,0
4546,rl_arbiter_act,10336,52,0
4546,override_layer_step,7744,52,0
4546,resource_manager_decide,11936,116,0
4546,dvfs_controller_set,21056,379,0
4547,replay_buffer_add,231744,326,0
4547,lag_feature_extract,86432,820,0
4547,preference_plane_get,8192,156,0
4547,tegra_daemon_sample,26624,140,0
4547,rl_arbiter_act,10432,52,0
4547,override_layer_step,7456,116,0
4547,resource_manager_decide,11520,116,0
4547,dvfs_controller_set,20736,379,0
4548,replay_buffer_add,224736,326,0
4548,lag_feature_extract,83520,820,0
4548,preference_plane_get,8224,156,0
4548,tegra_daemon_sample,26048,140,0
4548,rl_arbiter_act,10464,52,0
4548,override_layer_step,7168,116,0
4548,resource_manager_decide,11328,116,0
4548,dvfs_controller_set,21216,379,0
4549,replay_buffer_add,220384,326,0
4549,lag_feature_extract,106400,820,0
4549,preference_plane_get,8352,156,0
4549,tegra_daemon_sample,26016,140,0
4549,rl_arbiter_act,10048,52,0
4549,override_layer_step,7360,116,0
4549,resource_manager_decide,11296,116,0
4549,dvfs_controller_set,20576,379,0
4550,replay_buffer_add,224896,326,0
4550,lag_feature_extract,84512,820,0
4550,preference_plane_get,8352,156,0
4550,tegra_daemon_sample,26944,140,0
4550,rl_arbiter_act,9600,52,0
4550,override_layer_step,7296,116,0
4550,resource_manager_decide,11584,116,0
4550,dvfs_controller_set,21056,379,0
4551,replay_buffer_add,235840,326,0
4551,lag_feature_extract,87200,756,0
4551,preference_plane_get,8480,156,0
4551,tegra_daemon_sample,26272,140,0
4551,rl_arbiter_act,10208,52,0
4551,override_layer_step,7616,116,0
4551,resource_manager_decide,11296,116,0
4551,dvfs_controller_set,20512,379,0
4552,replay_buffer_add,215552,326,0
4552,lag_feature_extract,84448,820,0
4552,preference_plane_get,8448,156,0
4552,tegra_daemon_sample,26592,140,0
4552,rl_arbiter_act,10432,52,0
4552,override_layer_step,7360,116,0
4552,resource_manager_decide,11424,116,0
4552,dvfs_controller_set,20192,379,0
4553,replay_buffer_add,224192,326,0
4553,lag_feature_extract,84832,820,0
4553,preference_plane_get,8704,156,0
4553,tegra_daemon_sample,25536,140,0
4553,rl_arbiter_act,10208,52,0
4553,override_layer_step,6912,116,0
4553,resource_manager_decide,11552,116,0
4553,dvfs_controller_set,20608,379,0
4554,replay_buffer_add,216128,326,0
